bk	ck	命中词
EA4EB3443243A06195949CA68CC54E40	F4B2CF17665F00A8D44733ABACE6DD25	学生爆
2A5D87629BEF974F1539DCE2FFA6591A	2FF104AD2012A7700B80F845D8C0EE5E	天安门广场
160595B25593C11AF821ED9C40C38471	FA9688460BB628ACE174D9BECE5761D7	学生朝
727CB1014657DBCAF232630A8D4F14BD	7A7E30153E297986894CAF0F7A579156	天安门广场
6638C71A51A0A0DFA9E7EDDD6D6B674A	E84323829214E238E04B796018B17F16	学生朝
63C1DB9EB10D03996FE8AF463BE198CB	C8C80D87D6B33FDD106D48DB38F6E468	当装甲车
402D05F193735FC0DD5BC364696FE788	9F9EB119C02EC4DC47880BC3EB88AC61	天安门广场
AA1E1718A301D871B98683A2EFB01F24	D9E5B56CC4FCB72A34FB29A58A7E7ACA	学生朝
BABFB1C3698DD9F4F5B0230E1512BAB8	2C7BE77CA866485D2CDDF60F47C0DBDF	今年64
BABFB1C3698DD9F4F5B0230E1512BAB8	6157356C6F66C5716978FD69687E6C75	天安门广场
0776BEEC2308E21201F087FCDEAADCEC	E8F5F11BE65F3EB808770960B7A202CC	64年发生
5A36A1CD18AB4AF237892CEB44D28C1E	9F7446AA202691F0DD62C83FF288B018	天安门广场
18D2D4C2F0E0372186843B3632BB3FA5	2929AAEAAF3087B247AF3D7141175632	学生爆
18D2D4C2F0E0372186843B3632BB3FA5	72757ABDE93826B439884EE679931C71	学生朝
18D2D4C2F0E0372186843B3632BB3FA5	E2E899D6206E2DEBA81E77B5011803E5	天安门广场
F6439E71225E1577A74687AACA16C670	51329FEB37B2C3703D5DA832044FF2D9	学生朝
F6439E71225E1577A74687AACA16C670	DCAB67E4CBBA2D14C4556EEB8F17388C	学生朝
B85966749E02492CB5BDB1E7FD3F16BA	0AD031315D6C7F13B2E5ED3F84EE2111	天安门广场
B85966749E02492CB5BDB1E7FD3F16BA	5B179FD22F50748B1CBC575C7F79A46C	6月4
B85966749E02492CB5BDB1E7FD3F16BA	6D3C6555D424B5404C6A357378E6AE5B	天安门广场
B85966749E02492CB5BDB1E7FD3F16BA	C66CF4A475A0EAF11F546DF993EAF75F	天安门广场
6D4B635445B7A75895A1FB00B2E2F8EA	BBD83AA14309561D8F4B5F2AAE7B0BD4	天安门广场
F59A6F57299452667145D940698C7F8A	6EF7CE03BA343466B77F1E39C9979D86	学生潮
F59A6F57299452667145D940698C7F8A	7ED52ED44A3A32ED36333F5E7DCCBC09	学生潮
8AB822101E6C196A1A1533C556598FB0	20E01643C94D217943694BB4C1A4C5E5	六月四号###六月四
B53089F2683CFCCC96A12F1FAC1652AF	E2B0362D1BFBC88C849F722611436DC8	天安门广场
F14515290C1142C47FE482EBCB736BCA	60CF35A90E16CFC3FC5A3C989DECAA6E	六月四日###六月四
BAA1D5349BE0E14CED62D2775CD7EA2A	F04B37FE768D77C5D66A3904DEC2D76B	部队哗变
64EA7002D853DD829C0814918B21A623	702303A3B56C8086766AC683E11F6580	六月四日###六月四
4359AB46153FE12BAEB904DB501C2940	CC0F2952F3218E2B26B7ECB75AEE108B	六月四日###六月四
41BD109BA4215899CABC117C2F3C1072	30CF9C8C4B1221924C677E0DE32B1C43	天安门广场
AAE69C4C740FB02A1E3EB535E82B1A68	28D7FC3308867F3C01738521F282CAF3	天安门广场
19DD44A1EED228571639C773F62C9BEE	82D90073E9277F42D9EA033700ED7D69	学生朝
E8EA2DD49071DFD1E3EEA89B8C02EE5A	27653F5A5A4E15F6D108CF9E99C69DA6	天安门广场
A31A980019ABE66F6AEFD312AFA83A9C	16735B1DA731900480BC7F7AE85ADD6C	6月4
A31A980019ABE66F6AEFD312AFA83A9C	3714F9DCCA19584AE42687F536E82906	6月4
0D762D6C4E838472DA9EE232404E5A37	5A31AF2F0F53279E35BCB6F80DCEAAD4	挡装甲车
1D8837559B534B8073B25F69CB54481E	0C45EEC9F0DB40699E5F660A1BC0DAD0	李大鸟
59E2DB6617CB200BEF8D35B083D676A9	1990A8B056FFF194FDE608A5AE53538B	学生嘲
8BA82AB2B5AD43D0C8C5B1F079796EBE	198365B6CB9F29D0EFCCB8D41A264EC2	学生嘲
C97E2157197D97C24DCBD86856171488	42A69AB7B625F14FB20B57E2F6F52450	烧坦克
C97E2157197D97C24DCBD86856171488	4A37DE870748AEEBC7CF83E9F9AB206F	6月4
C97E2157197D97C24DCBD86856171488	8F810CF696E58FEAE8B0753EB028A8F0	6月4
C97E2157197D97C24DCBD86856171488	D4A44FECAE3EB38BAC1D66A53F9B0B9E	6月4
C97E2157197D97C24DCBD86856171488	D8F8488105DA6EE0F1E51967D912E698	6月4
C97E2157197D97C24DCBD86856171488	FA3A26B38A8E0C4E73B74E8A0B008F9C	6月4
569D5228188409AAC5CF8275D3A13598	29DC4E58520CBE1EC58CB258C9847E9C	学生朝
9975A2B12E5762711E2B8D47322A9262	B354425990A050662F6C3CB14A6DFF93	天安门广场
99F69F3A28B2D8672C3B56FAF0D0D0C7	31B74E9AE2AE6C6FE5630D1FA80F74EE	天安门广场
99F69F3A28B2D8672C3B56FAF0D0D0C7	827F3E95DBCDE994B50941570E9FA350	学生朝
99F69F3A28B2D8672C3B56FAF0D0D0C7	AF0B13F2F8E16BA0ACB7D56D08AEDCCD	学生朝
3685740D8421229EB56E573D203D9966	BEB2C671E8E3391ED948755DB77A2112	学生爆
A01336342A696D142EE3DEC3C1475CEE	BBDFF4782E5BFCA11228BD1CDFE90049	天安门广场
4DC1D76E44E818FD9D4C5CE3EB8CB2F0	ECC5C5C61E02151E50B6975F7E5363E1	6月4
297B0F08C5864ACBD489C2853D1A54B0	3DEB5E3BEE8A3169E6988E5D1852F2FB	学生嘲
380F30AE792C4F0D1CD6F8095FCF5745	AEA83F883A27CD55EC2013BEF540EBE2	学生爆
F7E213E9D444F80F52C0A53A6867C4AB	5804ABFF7D9BD11A1A03D6AD77BF508F	64武装
B816CD4AAB3F51E2D334872F6DF729F5	3FE7CD2C752B48D825A04A417B56BE70	蛙哈哈
2FF258E6E73FFAA69B1A0D758127833D	150B14DF5D36271F861BD49774E19605	shi变
ABF05BF4CC3CA55064092609BEED157E	798BED2F289B683526F4FD81FF20FF67	天安门广场
26FDA4F4DE8236F5F68C5F0CD5620345	158B20DFFA81EA813CFB3F66B83BECAE	天安门广场
26FDA4F4DE8236F5F68C5F0CD5620345	7A2B2088FD90250DD11AA1924A071280	天安门广场
3FF71706A8A0D06979B6577109C36B6A	93863DC7BD727E27415336C0D706C333	天安门广场
94E7D2B10468B8C69F48EA83782622BA	90B56740BD4AFAB13ED746308C8A06F2	天安门广场
96FE076900A57F766CCE550E7B7A89F0	BFFA7E6616FFCA6CAC232FA083473CE1	学生朝
9C196DB75DEBC935D2AD98C06B20CF7A	98F9D2AE606D4D07BA85DB491163F502	当装甲车
C104A5DA9261152574342655E8B26202	78F56AF879D2CD911CC4265FEE125D52	天安门广场
C104A5DA9261152574342655E8B26202	D55D6AACA2288B433A01CB67CAC188F1	6月4
0F7CDD3C6FE4D6D7BED499D66737E755	75400A9D14539153E19331C0DB55BB78	学生朝
5B93BAB96B6536A370BA4C4BF638C9B9	635F38F8BBD6BD5773D4C440952FE402	六月四日###六月四
5B93BAB96B6536A370BA4C4BF638C9B9	F12E729EC23388DFC8A3D6213C92CB2B	六月四日###六月四
E420E13B3CF200AEE20955D379EEB5B7	505B5AE40C4A7972B500A73301407C20	当装甲车
8B64A06CB167E76EF8904884C6A3AE48	48AB73BDCF42BFDFC0A554FADFE256DE	六月四日###六月四
F440B2E8D14417FDC5CABA710D8F8796	E7233AF133D03C87569DCB3FBFF8B92D	天安门广场
819146F30A2C6BA755AB21A89FBB14D7	FB2875784BE9008BA4E82A626956EB6C	天安门广场
219629BC26526EF6F4486E4FC38C198F	6D1F06DD82557F71F23E39A9E7972C27	学生爆
88B459CBD501E53250D984D37339892B	882945D877DE798515C9EED79943C9A8	天安门广场
B74F1570AD8610535B253A2393D658A2	6AFF76BEC678AEC7FBDC7D7723ACE93A	天安门广场
1232852C6A21D41658E4757B4B580672	EFF07958F1E859E832B809878968AB8F	天安门广场
32FB7B81EDC88593524B95C76FDE8949	3CF753E7D2F02B9C329179277A9BF78C	当装甲车
D07928E35276366289A7EEF3380A5051	477BDCCFD4905BFB88CFB293F5DA1CA9	部队哗变
22011119858D2126E98A07D01BB46994	E2E6904495E02B94B0DFD91A2DF582ED	学生朝
C1D474D2794D6F6541351906FB90F08D	D7F5D7B96859DE4094BFC2E2BF81B613	bajiu
C1D474D2794D6F6541351906FB90F08D	DA3BE0EC61F9490D360F7A89799BCF9A	bajiu
F31D19A2C6379D399674BB7337BA6B33	A56441CD177DDB98DDEED401435B8C98	学生爆
145EED71C7205CCF6C974F7C7D9801D3	61459B12D7F09DA8C82505F0A69EEAD6	学生朝
2C3FC05B70FEC7159EB9686ECEC43D79	2A76D54774C299D13C50D7AFAB4FC2F9	六月4###六月4日
FB1BF9D018447F3827E32E057D2B42C3	C046DF18E3CC8AD3EA20ABF058C937D0	6月4
551DCFA45C2092FBEE949543BDFC19CC	BCB5B1FB10899E0B0A5B716660EDCAA2	天安门广场
3455352DAFEA922E9E19DF8AF21865E0	22B8BB0016BF6982D231D52FCB308D05	学生朝
54B9E3E6C79AB54675E82F0C9EAD9725	6EEB7784900282BECE370521F6D2F7A4	邓挫子
C7FE76C6E7D5092B3DB7E9F14B29DECE	3B3419FDF362DF433DD046C9F742340E	六月四号###六月四
9F7A15CBD77BF604B2A0DCD17BCB828B	424F69D12718DEBBC6D3120AB4D6CC1B	学生朝
5F97BE70692585BADF3B9EA4E84FB11A	493F3F80B342DEB02F68B2469FF80C93	天安门广场
C08525D0A9133FA18A5BBC98E8710354	A644725D6A682AAC209839F346B38117	学生爆
90FA680C5464054555AEC42DD24BDC18	CFC234F3A4FE878371C7FC691C932FA0	6月4
C0F7CB2CC8187B704523EE21717E5370	244299C06EC16472D676E935ACFE258E	当装甲车
C4A41A34BFDF9E4AB069DCB85F5572F3	06D6ADAACEB3118CE3C8C47A122F2F66	学生潮
487A91AA14925CA6360F72736DA8D9F0	A9ED99E3B0866B3521BA7A3D29D64B55	学生朝
4A8BA69A8C5167806E3E78B11A788F47	4AFD3260CEBE8AB2C6DED301DD65796E	门安天
4A8BA69A8C5167806E3E78B11A788F47	C6EABD89DFDA4D65FD9D10F569A8476F	门安天
D541223483E11BB217C9E9BA4F2BA5B1	8A2BA58DE44DACF998A431273088351D	6月4
289CD9B3704CADAF41E147526D0B5BEB	D5582827DEB9A30D6E88A0AF22F6DD3E	当装甲车
C4F68884DC65C1C95FEC90AE5CF9298A	6673C913E19E2ABADE68E2E38A343A75	天安门广场
262C88815DBEA5DC1F99E711C73FE52F	C83086EC10C7029C307069F17CFE7C82	天安门广场
22BDA296323DC87A8B910A1A2C14E8AA	231D6E2ACB43B56F25FB22E9831C4236	6月4
22BDA296323DC87A8B910A1A2C14E8AA	50ED34034979972F011EC154051245D9	6月4
22BDA296323DC87A8B910A1A2C14E8AA	65B5250A35A859065BBF3B3FD0F4D445	6月4
22BDA296323DC87A8B910A1A2C14E8AA	8A20B0AF86676976E7B4DEF3FFE7F2DD	6月4
22BDA296323DC87A8B910A1A2C14E8AA	C2DB37B0E9EBB6B00733CABF2057A3A0	6月4
22BDA296323DC87A8B910A1A2C14E8AA	DFE81723FB4815303CBF2C99C87E3AB7	6月4
E5DFA242E4F42CFE328EE7331089CF9D	28A3A0D2ACB9A6CB81BE46AE03845848	陆si
E5DFA242E4F42CFE328EE7331089CF9D	89E58EC3B417B7C03AFE4E9E336BC599	陆si
A431A0199D8AF8282B97EB0C729E718B	1DF13E052C86CAD1FB132FCAB485FAED	天安门广场
A431A0199D8AF8282B97EB0C729E718B	D700D1298A70656CF73C0D05721E5F93	天安门广场
E44A5B0CD79E09A5AF7385F8D7980A58	82D566A402E8BB9767CDA78FB3AAAEC1	学生朝
6D5818ACB66B170D76CE2B09ED51E12C	A50FBB790C81D09E01FD9D62E67F3F77	天安门广场
AD72277BF634965555B478F05C613CD0	0776A4B50D479996BE9D96A643D3B406	学生朝
2DB7B62C4A6B313995B6653F2AF7D350	19E987084C8B0A5384C279546E3389AE	闹学潮
53568741E9C40DFCC0871D25CAB0D497	2A70B25C928DD16E75493688ED1F3CF8	学生朝
3AF155CB50B362936ABE8C8196E84A9A	62632F14F6A77285A3D0C670B4599F45	六学潮
3AF155CB50B362936ABE8C8196E84A9A	DFDCE88865659103AD7C04DFD416E897	大学潮
C3275B7715EDA75CA39EA660492538A4	88847E7DD0ED0F6539200C366B1C34FE	学生朝
D93C58DFD60E269B542DFF31FFE7DD57	BA224D9B3F9121CF60E189F043AAC082	学生嘲
C6EF0D3FCB12DD6A8E3DC22002F9C3C1	5E3D7AEA2E41A8B0E380DD43EF1FCE4D	学生朝
D029392E0080642CE692ACCBB6847BF9	1D3BE54F88850C1B0AA5CAB6CE0FC1D0	学生朝
D029392E0080642CE692ACCBB6847BF9	9EA067F51E9EEA0D8201F43763C5706F	学生爆
7D0B45DBF9AC948432588C1380BF377E	5B2872AEBAC69B5DC554F5C709737433	6月4
7D0B45DBF9AC948432588C1380BF377E	EC6C7B22DBDA634DA9DD21805581551D	6月4
702FAD356C2BE37C19D63906978201F7	80A60FA463A61E00FB55596FE6480D48	六月四号###六月四
28F8FE8EEF7AD04746F7F2E332E57722	4706FABCB7895BEE1872A59842516590	天安门广场
57328523E56272C3EF9BDC2B46C93499	6FD3566E06F2A0DB2AA05059E9368123	学生嘲
19125B58AF115ABEE40DBFB49912740D	B0CB28BC54D91055AA10E319BFD20F85	邓老贼
9A7880C23000E1A8C515BB55A2F921D7	3252DB1AE34ED0303AB4AF67742339B4	6事件
56F031B090D741750F5ACD9E8664372C	355AAED9779A7FE92F92581555EA2AC8	学潮运动
F5E117DE03DB4284C0A0218649D54C5B	0B65A3D41654DD30DE62051B947B3AB3	江元老
F5E117DE03DB4284C0A0218649D54C5B	15D6A797A83C372DF741D5D71907DC73	江元老
F5E117DE03DB4284C0A0218649D54C5B	4DFD52DC14D00FF8775CB77D1CC5747C	江元老
F5E117DE03DB4284C0A0218649D54C5B	66684378B88DDAAFCCDF5D9ADF0580AE	江元老
5F839CF27178134E219AB55EE13B9F72	47CF235617A5FA975EC2F8B91881AFF1	学生朝
9883217D7012F41B3BAEE98C60FD0EAA	85BF76892F0B00CEAB90B5BEF3428A0B	当装甲车
C7E40E0A6F5FE954F4BC20517CE4914A	D254ECA33DE527B78D2D0F66441D3520	部队哗变
F22AF861385CE02C537B4B1BB44976C8	38FCD5A38575DCE97ACCC3F79872DD0B	天安门广场
DD5353FA87EB05EEC0DCDD919111A237	8BFD56A1CEB49160B5AB210B1C5A66F9	江元老
A0E01B16BFF74D1C24E043941B956252	D308CAD2D8253E8454C96B7A9612A360	学生朝
69813DDEE513F8C816707E253809423A	2F8474E2A849C8B95EB6AFC9FF1C7620	天安门广场
69813DDEE513F8C816707E253809423A	33FDD6AE296647B5813FEA0A767DC7F7	天安门广场
CCF17316DE63344846D21D343CFF341E	3CF9D54E5B6A0AC7237A06E6A10C665F	64武装
C8EADF6AB7C64A905EBA3E4F53F4D90C	0353D5BF59186022BFAB378B5BA29C5F	学生朝
C8EADF6AB7C64A905EBA3E4F53F4D90C	3F720E3E556F5FC4C0D00069CB25E547	学生朝
DC00E5E5E51C130DED62376E59846122	4DB2E293637BF3A8E6FA766838F7BA51	天安门广场
6D54D8A7942BA372C08E03E192E3350F	4BD426A8090B2BF1AA2363DDFDD32BAB	学生朝
543B255670DD38A55AEB167AE0020EC5	7FFC47D4A4431099EC29D92AE5D773CA	学生嘲
5C5FFDA67EDF1088F6C856DCCBD9218A	5D89EE39AD1EFCCDB7EE0C220E4102E0	当装甲车
1E890114600FB6EC416DAE3C3E3D0344	4249B04B2F03E53F114167FF36264F5C	64节
1E890114600FB6EC416DAE3C3E3D0344	FD69881011C4D023D70B6CF5EA24B16A	64节
F12CC323116D1BAD089B8E085ABE9027	51C1F58C3EB079F4BC68C048CCB81043	学生爆
B88C242824EB2EF4125456FD11C8A8B2	2F15E2BE252B25626A9E08E9368D80C1	邓老二
10D1E9B21CB83D60E502D0B790BF8B4B	5B92BE562D34E54F18EA930087BE54EA	学生嘲
A8336BE2545A2A71BE91F7C805491B94	1CEC0E08C5E98A2DAD3FA6EF331046BE	学生爆
4EBB08A6EFBAE9B51387F1B74F85F624	370EE776A5EBD243CDF837087857A69A	6月4
CD337B18B5A62EEE286D6FFD72A36519	3B39D5EF3C9AB4C83E8BC4E09D9F4A50	89年6
0A0E9A3C944CCDF164D4DCFFAD1C8501	EC5BC806B9CF329D27B197FCEF5FC6E5	六和四
CEE7229851BFC1623D5C190A9169EDAA	30AEE5C919327AC194FBD3798CFA4E2B	六月四日###六月四
4A1D4E9AA7B3763F306CFE702CE8100D	417A0A5AF71B1EB312F5BCF5F802C9FA	学生潮
4A1D4E9AA7B3763F306CFE702CE8100D	9D2F8E612E5A0D395B31CF0C6474A220	学生潮
F53C1352B5CC07313E9AC81437171F89	B665CBBE054FDD210F3DD0CF32244186	天安门广场
0CBE14D19C0EB86D5EFC8B8BDE95C54B	7F47F4D94CF050C784802B965F03EF69	晓波走了
0CBE14D19C0EB86D5EFC8B8BDE95C54B	9234F0D3B5F881AE3EC7B6A9B516AC87	晓波走了
A19BE69EF4659B2938FC73455109A05A	C67534C30F6BAE4A2C4401818D3E1748	六月四日###六月四
FC87D38A09E8AB410486075118FF3704	EE24B4F63AC52AA8C948B7F2139B5AB6	天安门广场
30ED28C4D893FEA13F0353227D99CB1C	C7313AB0743986797AE863ACF324463A	6月4
84113D4D464497C258D2E5B781DE36BF	416B55511036288A858007CB15DDE2F6	天安门广场
F5805B65B69DD5724EB22B1A2D2ADCE9	1265DC92E03F66082DD9885EA2D4DCF4	学生朝
F5805B65B69DD5724EB22B1A2D2ADCE9	BEF30929920D777126304BBBBF8B2BF7	学生朝
F5805B65B69DD5724EB22B1A2D2ADCE9	FE5AC0C004EB28B2F1AA15F19645E07A	学生朝
5FD8BE6F92BD4EB5D91076D50F0BC0B5	202A0B246F19160E59A20A3CF3817C4A	天安门广场
6F3F5A63FDB6B5E0EF7344A405A155E6	0E411D29FC692B41D6C3F962099184B8	天安门广场
4FBE93A1864C1A2A2D33208C938AA1C5	C23354E834C85A460AC794EC158F9F38	学生朝
015665DC1D0FB0BC6D36F27F410FA36D	1C4FDF1B9588ED63F5B1F684F6E085AE	6月4
807DF64A6FF22472C6B70A74967025CF	1E601E1D7BF16CAD97FC57839A596899	天安门广场
934976C37E5F1FF97EED86E6B045049C	FBC7A9120F9B5ADD458445BDC7194259	学生朝
FC66DC0D2320471A1FCDCF3E88D8783B	C4EA88C1CEDA1CA0223C91C9A236B517	6月4
B4FCDF93ACA86CC0B5EF789619DED303	70CD74EBBED478CC1334154BA5A917DB	bajiu
38B96D54BFAB1B2225E5D1585342D26A	BE4689391B641CC1CB6245E305F63A1F	学生朝
7DE8C2B9057E23302886286876C031BF	71263A001FD3A20FCACC318CF86B4D64	部队哗变
7BB97198B4DC76D582BA8F557F4E9509	B63296BA1C8500E5082B94CA5395E642	学生朝
1EBA0AFA2417E884B8DD08AB7A906479	D23333157CB66320D458242B5301341A	89年6
5CB833DD851E79FD0007097F4346BC2C	96EE430B4189A7141B36F97ED3CB2858	学生被镇压
8694F1765A4737E8FA9C104739944A3B	B63592A38B4D59D089A56A95F293BAE6	学生爆
32B149E4BE5D6D99344F104C6F5A5977	473984B22E4BA7A20A460E9ECB232490	学生朝
32A5514654C0255A3D57ED5A627A1ECB	30E353839B74D1977872C0C0CD1F0088	天安门广场
32A5514654C0255A3D57ED5A627A1ECB	4A29F8901BA13F95A93C1BCDD34A97C9	天安门广场
32A5514654C0255A3D57ED5A627A1ECB	A1DB2FC33E262CD6B1679A02B46FF892	天安门广场
2B0BF74047BFDCEEE5E15DD7A96B9D76	7C6CB4B45AB2CB77D55364F27A1994C6	马英九
5747C2AB04E9BA5E22256C1297B998B4	0FC5256D81B3011FC9E395FAC4F3F818	学生朝
5747C2AB04E9BA5E22256C1297B998B4	92FBF61E95E80FE57AA409E1AC69CDB5	学生朝
5747C2AB04E9BA5E22256C1297B998B4	E8E3AB1F9ACF85FD26A5FB097CCF5CDF	学生朝
3CC7AEBDB7293EF28ACDC6725BF4EE62	D0BA6BB172DA24D2007C96B954D0E383	天安门广场
6DFF070C5CEA32F4AE4BED82C5336F06	1B7DA347BC8FCB2F3666437C2601A483	马英九
059002D69C81A6F5F4F760CC31A047FD	804CAC4E23CD1BC2D04333881F9A2E1B	学生朝
DA418FF4515369A84E247B382C51288B	B423E88604A37063D838E61D52748629	天安门广场
8DC58AB1C1D7915414C3FEC65D242979	7C04AEC4A47500E787745CFD871BEB24	天安门广场
8DC58AB1C1D7915414C3FEC65D242979	B6238BD359ABF8A538D559B2F1C44A0C	天安门广场
E6B8744D4E2D5B60631B148207708C04	717BF1E3B0DF8F897DEDCB55F125F41D	6月4
D792032908DE4D9C6804B5BFE8FDD59F	36B0F2F49A414A42E2A6B5767A2976B1	天安门广场
D792032908DE4D9C6804B5BFE8FDD59F	46D1DD31BFAEB4465913D2EBCCAC848E	六月四日###六月四
D792032908DE4D9C6804B5BFE8FDD59F	C4BF11141BFECE6E3B74D991F8A1C167	六月四日###六月四
D792032908DE4D9C6804B5BFE8FDD59F	DDA4F7B859505A002DD7529D88A4985B	6月4
AE4E88BECFFA15396239EBA9A4B587F2	0B66102828861BBFE74F57D414393C63	天安门广场
AE4E88BECFFA15396239EBA9A4B587F2	6C1BA7796759C0FF9FA7A3A0FF1E1B27	天安门广场
FF19498523756126DF72B1B01828A0E2	CBA7D8B3FE39F894110532C907D4D287	天安门广场
CF451608F41F446F710DDD7E0C8B53A9	92CDC7EED65043273E35F2B387A7B385	学生朝
FE547CA993ABF0C2BB34C76170FD2344	CFD274AE7458C556B2F66048F03AB75C	八jiu
E218D64A808FCE650DE67E8461414354	688A4EA253943BBE0EB42D679D5BD9F5	天安门广场
E218D64A808FCE650DE67E8461414354	BB938AE9273BF0BA0295434AEFA3BC19	天安门广场
E218D64A808FCE650DE67E8461414354	E246B349E891C3495301728D1EB91602	天安门广场
11C7C2CF6A9F267EE4B899125BDBFED3	611DB3228E845AE05AE94B5C292C3BD9	烧坦克
8F0D2DEBA32DBA00B5BA9C25EFE19333	99A695276E55A936C3649C5DC36C328B	学生潮
42974E360809B76BB8EE6EC933B7DF63	630CDC28FE9B36A690A320F9D7452DB8	当装甲车
8A2FC28168D48A613547BCFCDF859665	1D2A416BD65F0DFAD4DD5C1136947F98	天安门广场
49AC6CA1517BE268374648112F4D6830	29B038C548F800C02A36A937EED88AEC	八jiu
1AC678AA9E05F627D010919AFAF213A1	752271612B3EAC156F3E800CDDD335E6	shi变
02F11C4A7776E874D92F8CC541036839	FF8A157906A75D75078A7DB272446E74	天安门广场
18E448D17A12BD4720B22E3281BF7629	1DE7AFFE9A4AC5AF0EAA38D8D4DFDE05	学生潮
B8121E56FBC8B044A73959E0A7F6F4A1	7C71ED1333DCFC77BB1C0EEE81DB7796	天安门广场
97AEAB53E931453A72D50500AD35E8E6	0077184F67F8DB9AA0562AAEB8CBF821	天安门广场
97AEAB53E931453A72D50500AD35E8E6	2DFFD40CEA726C9F9A5830B740C25858	天安门广场
97AEAB53E931453A72D50500AD35E8E6	6F1334A021D6A4EDFF174AEE57D9211D	天安门广场
F91FA49C845C194587EE1CD22DABE9FB	1896A22A695166AC1317945915E7BECF	天安门广场
97549872354D42DFB0F2A7C1DD89254E	920A1C353E242E054B777979837C0BF7	天安门广场
6D2B64164F378A867ADBBD30EC8A829A	055D6E922E469A2BF4F7D661CE5EBB09	学生潮
7EA4CE98B8BC21C4C410C09592498D82	F2B435341CDD0CF4B3C3677A474774C1	天安门广场
1C3EF784E99AA897479AB3262A8CE96C	7E2CBC94C2652FFC6B9659659687AB5E	6月4
CAFA1579B6814A87B167370FF084AB37	1428AB6B2B7161CAD7BDA7C6E4004D84	天安门广场
CAFA1579B6814A87B167370FF084AB37	BDA784BF8252A7580C42FEEA790D8DA0	天安门广场
CAFA1579B6814A87B167370FF084AB37	E59CF1CA00FF071CFF218CBF5ACD940C	天安门广场
0DF4ADF5282056AF6B9F356D88F6B861	0ADE9283C23B25B89930A74DD8E2D621	学生朝
0DF4ADF5282056AF6B9F356D88F6B861	346DFD3242549242664F32F8CED9158F	学生朝
0DF4ADF5282056AF6B9F356D88F6B861	B917B753890344F8C7FF0E600F230664	学生朝
1C9E8DF3E7A35AAAE96AB0821E91C8CE	0BA0A047539D4EF9979AF162FD09EF9F	天安门广场
337613F8CE1AD4E8B7FD94076A5EE5B2	F8267F746BFEAC681BD8AAD804917EAB	天安门广场
81204442BAC46D217C7FE880A0D32477	080839DD26F8BF37C25E569AFF549144	6月4
78AB8876F16757BC7A56FE45E93E5613	0E346C0F6F269F0DB5C95284B5A36B31	天安门广场
78AB8876F16757BC7A56FE45E93E5613	44DA158C02EBB45D804ED00A8F0BF3CA	天安门广场
CEF44FB517BE28C21CED1833E39CA94A	03C1A58DFC5442EAA4AF8CDABB185762	天安门广场
FA6FA5575CAE958B9A9523FE561A9246	159F8F37CB64FC281A6DB1225034D668	当装甲车
4CED3E9C6C19C7C5E82AC40A41E5FCFB	09F262BEDE1EBF6C87F14E574B1D993D	天安门广场
DB52198737378164280E36E0BA9A7C31	4B259760BD04E970D120B80F873AB6DE	天安门广场
EEFD00ABD315840CBC5EDD6408AC21DC	F646C98280B5CE4B99DAAD46C898D5AE	学生爆
9A01480A0851B2BFF79DD7C40C75931B	A63EEB6015757C03E275DC26B03396B6	天安门广场
10F37F639E242C44B88803FAF89D3EB1	4C4D80005672099CBBECAA9DAB2458CA	六月四日###六月四
C1231B44C3F38424D3DA7E49C4C3956C	AFC2C4656D80307313E5FEEFC2BE5767	广场抗议
A124B56EEBABAF59588F0B541874284B	22269C619CDDE07E60669C5CEB90019B	蔡君茹
A124B56EEBABAF59588F0B541874284B	F6B71FB9475EEE7F7518D083513CA8C8	天安门广场
5377024A2A154728E2A1B13C3C9EE4A4	239AC9B275C19D70FE029EDD78D4C835	天安门广场
74AB1A04EB8867D73A1DE1FE22FB60B1	4636F2827025ADF9DD6606969709B747	六月四日###六月四
BFD5F9D77C4D59824AC2B0B38A9EAA5C	22CC5C79A9A358E65F0CBD877E5963F9	学生潮
F5F9208E598B117C793FC927EE5925E8	22A32B1E3101F4EB6B06661D32063FB2	学生朝
F5F9208E598B117C793FC927EE5925E8	7A099D8C850138CDD0018C1F2343F622	学生朝
77529B3B1E19D752C18BC225AEAD9BCC	06EAAC56787DAA18342AC31269A617A4	学生嘲
7D4138A1891CE35B0E3E14A305FDD7FA	0F1E1C0A11AF6179D104F7DC7C33ABB8	学生朝
412814FAD068697E2E5026D062731120	3F83F85A0ABA319601E9FB18B321859F	六月四号###六月四
2621A1BDC03006D623F8E0921FE6D915	D9D880CBA4455C6715B2F3A9CB1DD76F	学生爆
2621A1BDC03006D623F8E0921FE6D915	F0199C6211E3A2D26AC64E0D6FA1C1B4	学生朝
E11A65EE6DDC3A1B8E61A65D1D395ADD	2417983FA894774D92DD86A85DFEF2B7	学生朝
8E238CFF77D65C921EC0132E19E5FF34	6168FF9D23E4AEA68CBBFB406B22852F	六月四日###六月四
8E238CFF77D65C921EC0132E19E5FF34	71D70721BFA6B2099625592BD4DD1A46	六月四日###六月四
8E238CFF77D65C921EC0132E19E5FF34	8271F429D8313E2F612DDC5DBD36ED1F	六月四日###六月四
8E238CFF77D65C921EC0132E19E5FF34	B8286A12227CE16E1C87CF8999104662	六月四日###六月四
8E238CFF77D65C921EC0132E19E5FF34	E9E655E922DC330DEDEC222DE3B2A018	学生朝
